id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source
C201211252211A,2012-11-25T22:11:46,-78.37,-44.5,16.4,5.1,mw,0.02,0.01,1.0,,80.0,79.0,-172.0,349.0,82.0,-11.0,-1.6e+16,2.55e+16,-9500000000000000.0,-1220000000000000.0,-6620000000000000.0,-4.53e+16,gcmt
C201212030931A,2012-12-03T09:31:57,-70.58,-28.75,108.6,5.1,mw,0.03,0.02,2.9,,88.0,33.0,-34.0,207.0,72.0,-118.0,-2.98e+16,2.7e+16,2790000000000000.5,1.8e+16,4.04e+16,3.55e+16,gcmt
C201212241212A,2012-12-24T12:12:41,-71.79,-29.01,41.2,5.2,mw,0.02,0.01,0.9,,353.0,41.0,57.0,214.0,57.0,115.0,6.730000000000001e+16,1.13e+16,-7.86e+16,-2.91e+16,-1.56e+16,-2.39e+16,gcmt
C201212261317A,2012-12-26T13:17:58,-73.78,-37.41,24.8,5.4,mw,0.02,0.01,0.8,,4.0,17.0,92.0,182.0,73.0,89.0,8.06e+16,4500000000000000.0,-8.51e+16,-4299999999999999.5,-1.23e+17,-5000000000000000.0,gcmt
C201212270037A,2012-12-27T00:37:12,-73.77,-35.89,12.0,5.8,mw,0.01,0.01,0.0,,14.0,16.0,94.0,190.0,74.0,89.0,3.22e+17,8699999999999999.0,-3.3e+17,-8.87e+16,-5.32e+17,-7.35e+16,gcmt
C201301230247A,2013-01-23T02:47:44,-71.62,-31.82,30.2,5.1,mw,0.03,0.02,1.1,,336.0,25.0,71.0,176.0,66.0,99.0,4.78e+16,-3580000000000000.0,-4.42e+16,-1550000000000000.0,-4.37e+16,1.1200000000000002e+16,gcmt
C201301230743A,2013-01-23T07:42:59,-79.68,-44.71,24.6,5.5,mw,0.01,0.01,0.7,,348.0,85.0,5.0,258.0,85.0,175.0,-2.23e+16,1e+17,-7.78e+16,-2.47e+16,1.6e+16,-1.99e+17,gcmt
C201301302015A,2013-01-30T20:15:50,-71.18,-28.09,45.8,6.8,mw,0.0,0.0,0.2,,31.0,30.0,119.0,178.0,64.0,75.0,1.35e+19,6.5e+17,-1.42e+19,2.33e+18,-1.09e+19,-3.94e+18,gcmt
C201302101954A,2013-02-10T19:54:32,-72.21,-33.58,30.9,5.4,mw,0.02,0.02,1.0,,6.0,24.0,100.0,176.0,66.0,86.0,1.43e+17,-1.07e+16,-1.32e+17,1.66e+16,-1.23e+17,-3300000000000000.0,gcmt
C201302181000A,2013-02-18T10:00:13,-72.39,-34.05,17.1,5.4,mw,0.01,0.01,0.6,,5.0,18.0,95.0,180.0,72.0,89.0,1.02e+17,4900000000000000.0,-1.06e+17,500000000000000.0,-1.46e+17,-4900000000000000.0,gcmt
C201302201118A,2013-02-20T11:18:55,-66.64,-27.86,192.2,5.1,mw,0.03,0.02,2.7,,91.0,80.0,-172.0,360.0,82.0,-11.0,-3.74e+16,1.74e+16,2e+16,1430000000000000.0,-4490000000000000.0,-6.51e+16,gcmt
C201303290730A,2013-03-29T07:31:00,-73.28,-35.44,13.9,5.4,mw,0.01,0.01,0.6,,23.0,19.0,111.0,181.0,72.0,83.0,8.49e+16,1.3700000000000002e+16,-9.85e+16,1500000000000000.0,-1.27e+17,-2.1e+16,gcmt
C201304130919A,2013-04-13T09:19:05,-76.3,-45.89,13.8,5.4,mw,0.01,0.01,1.0,,76.0,68.0,-178.0,346.0,88.0,-22.0,6200000000000000.0,5.87e+16,-6.48e+16,3700000000000000.0,-5.43e+16,-1.1399999999999998e+17,gcmt
C201305030918A,2013-05-03T09:18:21,-72.71,-28.26,12.0,5.2,mw,0.01,0.01,0.0,,359.0,45.0,-108.0,204.0,47.0,-73.0,-6.69e+16,2520000000000000.0,6.44e+16,1.59e+16,-859999999999999.9,1.32e+16,gcmt
C201305211251A,2013-05-21T12:51:53,-77.04,-45.7,12.0,5.2,mw,0.02,0.01,0.0,,113.0,32.0,-118.0,326.0,62.0,-73.0,-5.649999999999999e+16,3.4599999999999996e+16,2.19e+16,2.48e+16,-3.71e+16,-6.14e+16,gcmt
C201306192129A,2013-06-19T21:29:13,-70.2,-32.74,114.8,5.2,mw,0.02,0.01,1.1,,190.0,45.0,-111.0,39.0,48.0,-70.0,-7.98e+16,5500000000000000.0,7.43e+16,-1.89e+16,3500000000000000.5,3.99e+16,gcmt
C201308162217A,2013-08-16T22:17:33,-71.31,-28.69,49.2,5.2,mw,0.02,0.01,1.3,,148.0,34.0,47.0,16.0,66.0,115.0,4.37e+16,2.53e+16,-6.9e+16,1.42e+16,3.89e+16,7110000000000000.0,gcmt
C201308301048A,2013-08-30T10:48:17,-70.74,-34.57,112.1,5.0,mw,0.03,0.01,3.1,,338.0,45.0,-18.0,81.0,77.0,-133.0,-8050000000000000.0,1.02e+16,-2120000000000000.0,-2.15e+16,-1.92e+16,-1.91e+16,gcmt
C201309292306A,2013-09-29T23:07:02,-73.89,-37.53,20.3,5.3,mw,0.02,0.01,0.7,,4.0,20.0,92.0,182.0,70.0,89.0,7.42e+16,3500000000000000.5,-7.77e+16,-2800000000000000.0,-9.25e+16,-3900000000000000.0,gcmt
C201309292323A,2013-09-29T23:23:20,-73.81,-37.57,21.7,5.5,mw,0.01,0.01,0.5,,358.0,20.0,86.0,182.0,70.0,91.0,1.72e+17,-1900000000000000.0,-1.7e+17,-9300000000000000.0,-1.98e+17,-200000000000000.0,gcmt
C201310211817A,2013-10-21T18:17:21,-75.48,-38.04,13.3,5.0,mw,0.02,0.02,0.9,,201.0,38.0,-61.0,346.0,57.0,-111.0,-3.41e+16,-1770000000000000.0,3.59e+16,1.19e+16,-1.28e+16,2590000000000000.0,gcmt
C201310300229A,2013-10-30T02:29:19,-73.36,-35.46,12.7,5.9,mw,0.01,0.01,0.4,,15.0,18.0,91.0,194.0,72.0,90.0,4.72e+17,2.6e+16,-4.98e+17,-1.77e+17,-6.96e+17,-1.48e+17,gcmt
C201310300251A,2013-10-30T02:51:57,-73.48,-35.43,12.0,6.3,mw,0.0,0.0,0.0,,19.0,17.0,92.0,196.0,73.0,89.0,1.61e+18,-4.3e+16,-1.57e+18,-7.11e+17,-2.44e+18,-5.32e+17,gcmt
C201310312303A,2013-10-31T23:04:07,-71.86,-30.46,35.8,6.5,mw,0.0,0.0,0.2,,5.0,28.0,98.0,175.0,62.0,85.0,5.52e+18,2.26e+17,-5.75e+18,5.5400000000000006e+17,-3.75e+18,1.9e+16,gcmt
C201311071701A,2013-11-07T17:01:09,-74.25,-37.6,22.0,5.2,mw,0.03,0.03,1.2,,339.0,30.0,69.0,183.0,62.0,102.0,6.82e+16,-1.3700000000000002e+16,-5.45e+16,-1.4e+16,-4.03e+16,8970000000000000.0,gcmt
C201311100201A,2013-11-10T02:02:02,-72.23,-33.37,29.1,5.2,mw,0.02,0.02,1.1,,18.0,24.0,98.0,189.0,67.0,87.0,4.89e+16,2710000000000000.0,-5.16e+16,-6700000000000000.0,-4.81e+16,-1.36e+16,gcmt
C201311150619A,2013-11-15T06:19:17,-67.54,-32.72,34.6,5.1,mw,0.02,0.02,0.8,,208.0,41.0,103.0,10.0,50.0,79.0,4.94e+16,-2560000000000000.0,-4.68e+16,-4480000000000000.0,1.01e+16,-1.69e+16,gcmt
C201311290521A,2013-11-29T05:21:34,-72.44,-33.33,24.1,5.0,mw,0.03,0.02,1.2,,16.0,28.0,91.0,195.0,62.0,90.0,3.23e+16,-2270000000000000.0,-3e+16,-5240000000000000.0,-2.03e+16,-8100000000000001.0,gcmt
C201312070923A,2013-12-07T09:23:56,-72.58,-33.88,19.9,5.0,mw,0.02,0.02,1.2,,14.0,17.0,92.0,192.0,73.0,89.0,2.62e+16,-1800000000000000.0,-2.44e+16,-8120000000000001.0,-3.82e+16,-5590000000000001.0,gcmt
C201312100051A,2013-12-10T00:51:31,-69.29,-31.39,117.3,5.1,mw,0.02,0.01,1.4,,202.0,45.0,-117.0,57.0,51.0,-66.0,-4.87e+16,1.88e+16,2.9900000000000004e+16,-1.55e+16,6380000000000000.0,3.04e+16,gcmt
C201401071206A,2014-01-07T12:06:10,-79.9,-44.7,24.4,5.1,mw,0.02,0.01,0.9,,256.0,81.0,176.0,347.0,86.0,9.0,-1530000000000000.0,3.07e+16,-2.92e+16,-7340000000000000.0,9410000000000000.0,-5.76e+16,gcmt
C201401150838A,2014-01-15T08:38:14,-68.25,-31.27,123.4,5.2,mw,0.02,0.01,1.6,,182.0,74.0,-173.0,90.0,83.0,-16.0,-3.61e+16,2.38e+16,1.23e+16,-1.64e+16,-4510000000000000.0,7.95e+16,gcmt
C201402170034A,2014-02-17T00:34:37,-72.06,-31.65,29.6,5.0,mw,0.03,0.02,1.0,,25.0,30.0,116.0,175.0,63.0,76.0,3.97e+16,-5970000000000000.0,-3.37e+16,9910000000000000.0,-2.64e+16,-6950000000000000.0,gcmt
C201403021012A,2014-03-02T10:12:24,-76.95,-45.56,18.0,5.3,mw,0.04,0.04,1.7,,170.0,33.0,-47.0,302.0,67.0,-114.0,-1e+17,2.24e+16,7.76e+16,9.52e+16,-1.01e+16,-3.17e+16,gcmt
C201403021114A,2014-03-02T11:14:40,-76.89,-46.15,15.3,5.2,mw,0.03,0.04,1.7,,6.0,49.0,-50.0,134.0,55.0,-127.0,-5.8e+16,420000000000000.0,5.76e+16,-4.17e+16,-8380000000000000.0,-2.27e+16,gcmt
C201403021618A,2014-03-02T16:18:32,-76.93,-45.78,21.0,5.0,mw,0.03,0.03,1.0,,160.0,33.0,-86.0,336.0,57.0,-93.0,-3.78e+16,4540000000000000.0,3.33e+16,8030000000000000.0,-1.55e+16,-1.3799999999999998e+16,gcmt
C201403021703A,2014-03-02T17:03:43,-76.96,-45.81,12.0,5.4,mw,0.01,0.01,0.0,,177.0,32.0,-64.0,328.0,61.0,-105.0,-1.18e+17,9800000000000000.0,1.09e+17,5.649999999999999e+16,-4.99e+16,-3.34e+16,gcmt
C201403030317A,2014-03-03T03:17:50,-72.11,-33.21,22.0,5.2,mw,0.02,0.01,0.7,,2.0,24.0,96.0,176.0,67.0,87.0,6.969999999999999e+16,-5500000000000000.0,-6.42e+16,6700000000000000.0,-6.21e+16,600000000000000.0,gcmt
C201403041051A,2014-03-04T10:51:19,-72.16,-33.63,23.4,5.8,mw,0.01,0.01,0.4,,15.0,22.0,104.0,180.0,68.0,84.0,4.08e+17,1.22e+16,-4.2e+17,1.86e+16,-4.4000000000000006e+17,-5.629999999999999e+16,gcmt
C201403060437A,2014-03-06T04:37:08,-71.42,-33.31,85.4,5.4,mw,0.01,0.01,1.2,,75.0,61.0,11.0,340.0,81.0,150.0,4.53e+16,-9.88e+16,5.35e+16,-2.13e+16,6.57e+16,1.2e+17,gcmt
C201403151446A,2014-03-15T14:46:33,-71.86,-34.8,47.5,5.2,mw,0.02,0.01,1.2,,22.0,24.0,115.0,175.0,69.0,79.0,5.14e+16,-1550000000000000.0,-4.980000000000001e+16,1.05e+16,-5.28e+16,-8520000000000000.0,gcmt
C201403272350A,2014-03-27T23:51:00,-68.74,-29.31,27.5,5.7,mw,0.01,0.01,0.7,,185.0,63.0,177.0,277.0,87.0,28.0,8.72e+16,1.86e+16,-1.06e+17,-1.8e+17,6.59e+16,3.69e+17,gcmt
C201404040952A,2014-04-04T09:52:14,-70.54,-31.45,116.4,5.4,mw,0.01,0.01,1.0,,167.0,66.0,169.0,262.0,80.0,24.0,3.3600000000000004e+16,-7.78e+16,4.42e+16,-6.48e+16,-3.32e+16,1.54e+17,gcmt
C201404050222A,2014-04-05T02:22:42,-71.71,-32.74,42.4,5.6,mw,0.01,0.01,0.6,,359.0,28.0,78.0,193.0,63.0,96.0,2.32e+17,2.55e+16,-2.57e+17,-4.95e+16,-1.65e+17,-3.3600000000000004e+16,gcmt
C201404301800A,2014-04-30T18:01:00,-71.93,-32.66,39.8,5.2,mw,0.02,0.01,0.8,,358.0,29.0,88.0,180.0,61.0,91.0,6.750000000000001e+16,4000000000000000.0,-7.15e+16,-600000000000000.0,-4.37e+16,1200000000000000.0,gcmt
C201405210900A,2014-05-21T09:00:58,-71.56,-30.6,49.7,5.1,mw,0.02,0.01,0.9,,351.0,33.0,93.0,168.0,57.0,88.0,5.76e+16,-360000000000000.0,-5.72e+16,6610000000000000.0,-2.63e+16,1.1e+16,gcmt
C201405270904A,2014-05-27T09:04:10,-74.0,-36.02,15.0,5.3,mw,0.01,0.01,0.0,,19.0,13.0,98.0,191.0,77.0,88.0,4.59e+16,-1700000000000000.0,-4.42e+16,-1.62e+16,-9.1e+16,-1.2e+16,gcmt
C201405302206A,2014-05-30T22:06:20,-72.42,-33.47,31.2,5.1,mw,0.03,0.03,1.0,,359.0,30.0,84.0,186.0,60.0,93.0,4.26e+16,-2380000000000000.0,-4.019999999999999e+16,-4100000000000000.0,-2.32e+16,-1570000000000000.0,gcmt
C201407130718A,2014-07-13T07:18:28,-70.81,-30.98,105.7,5.4,mw,0.01,0.01,1.0,,290.0,7.0,32.0,168.0,86.0,96.0,1.24e+16,3599999999999999.5,-1.6e+16,2.8199999999999996e+16,-1.33e+17,1.99e+16,gcmt
C201407260731A,2014-07-26T07:31:47,-72.42,-30.54,14.6,5.0,mw,0.02,0.02,0.8,,357.0,28.0,97.0,168.0,62.0,86.0,3.06e+16,-3240000000000000.0,-2.7400000000000004e+16,5290000000000000.0,-1.92e+16,3050000000000000.0,gcmt
C201408080410A,2014-08-08T04:10:21,-72.27,-33.64,24.2,5.3,mw,0.01,0.01,0.6,,5.0,27.0,87.0,189.0,63.0,92.0,7.84e+16,-3000000000000000.0,-7.54e+16,-9700000000000000.0,-5.530000000000001e+16,-9000000000000000.0,gcmt
C201408232232A,2014-08-23T22:32:29,-71.74,-32.76,42.0,6.4,mw,0.0,0.0,0.2,,5.0,26.0,92.0,183.0,64.0,89.0,4.0700000000000005e+18,3.16e+17,-4.3899999999999995e+18,-1.8e+17,-3.4e+18,-3.6e+17,gcmt
C201409280846A,2014-09-28T08:46:36,-73.38,-35.63,20.3,5.3,mw,0.02,0.01,0.8,,21.0,19.0,106.0,185.0,72.0,85.0,6.12e+16,100000000000000.0,-6.14e+16,-4100000000000000.0,-8.33e+16,-1.47e+16,gcmt
C201410232338A,2014-10-23T23:38:57,-72.39,-34.02,17.2,5.2,mw,0.02,0.01,0.9,,3.0,13.0,97.0,176.0,77.0,88.0,4.35e+16,-2300000000000000.0,-4.12e+16,6400000000000000.0,-8.41e+16,200000000000000.0,gcmt
C201410251705A,2014-10-25T17:05:20,-72.58,-33.89,30.4,5.0,mw,0.03,0.02,1.0,,29.0,27.0,112.0,184.0,65.0,79.0,3.35e+16,-8190000000000000.0,-2.53e+16,3230000000000000.0,-2.55e+16,-7300000000000000.0,gcmt
C201501180359A,2015-01-18T03:59:58,-71.9,-33.13,25.0,5.2,mw,0.02,0.02,0.0,,18.0,17.0,128.0,158.0,77.0,80.0,3.11e+16,970000000000000.0,-3.2e+16,2.58e+16,-5.47e+16,-640000000000000.0,gcmt
C201501270527A,2015-01-27T05:27:51,-73.83,-36.84,28.8,5.0,mw,0.04,0.02,1.4,,10.0,21.0,90.0,190.0,69.0,90.0,2.53e+16,-2650000000000000.0,-2.2599999999999996e+16,-4900000000000000.0,-2.7e+16,-3730000000000000.0,gcmt
C201502021049A,2015-02-02T10:49:52,-67.14,-32.77,176.8,6.3,mw,0.0,0.0,0.3,,304.0,4.0,-13.0,47.0,89.0,-94.0,5.88e+17,-1.6e+16,-5.7199999999999994e+17,-2.4e+18,-2.0699999999999997e+18,1.07e+18,gcmt
C201502171435A,2015-02-17T14:36:00,-70.86,-32.33,102.2,5.4,mw,0.01,0.01,1.3,,339.0,80.0,170.0,70.0,80.0,10.0,4200000000000000.5,-9.74e+16,9.33e+16,1.51e+16,3.29e+16,1.09e+17,gcmt
C201503011548A,2015-03-01T15:48:25,-71.75,-27.42,36.5,5.0,mw,0.03,0.02,1.3,,7.0,26.0,102.0,173.0,64.0,84.0,2.89e+16,6440000000000000.0,-3.53e+16,3960000000000000.0,-2.5099999999999996e+16,610000000000000.0,gcmt
C201503021653A,2015-03-02T16:53:49,-71.34,-28.05,34.9,5.3,mw,0.01,0.01,0.7,,26.0,33.0,121.0,170.0,62.0,72.0,7.45e+16,2.91e+16,-1.04e+17,1.52e+16,-5.37e+16,-1.4000000000000002e+16,gcmt
C201503050208A,2015-03-05T02:08:55,-72.74,-34.17,25.2,5.0,mw,0.03,0.02,2.2,,83.0,31.0,175.0,177.0,88.0,60.0,2160000000000000.0,6630000000000000.0,-8790000000000000.0,-2080000000000000.0,-3.59e+16,-2.07e+16,gcmt
C201503052130A,2015-03-05T21:30:36,-71.52,-29.31,60.5,5.2,mw,0.01,0.01,1.9,,237.0,44.0,160.0,342.0,76.0,48.0,3.07e+16,3.26e+16,-6.33e+16,-2.7800000000000004e+16,5.01e+16,-3.58e+16,gcmt
C201503061039A,2015-03-06T10:39:50,-78.91,-44.52,14.3,5.0,mw,0.02,0.01,1.6,,77.0,74.0,-172.0,345.0,82.0,-16.0,-1680000000000000.0,2.06e+16,-1.89e+16,-2990000000000000.0,-1.36e+16,-3.74e+16,gcmt
C201503131916A,2015-03-13T19:16:08,-73.51,-44.79,25.4,5.0,mw,0.04,0.02,1.6,,99.0,61.0,4.0,7.0,86.0,151.0,-2270000000000000.0,8810000000000000.0,-6540000000000000.0,8580000000000000.0,1.6200000000000002e+16,2.93e+16,gcmt
C201503181827A,2015-03-18T18:27:35,-73.9,-36.16,12.0,6.1,mw,0.0,0.0,0.0,,9.0,17.0,87.0,192.0,73.0,91.0,1.02e+18,6.2e+16,-1.0800000000000001e+18,-3.43e+17,-1.57e+18,-2.27e+17,gcmt
C201503181907A,2015-03-18T19:07:54,-74.06,-36.09,14.7,5.4,mw,0.01,0.01,0.8,,2.0,22.0,82.0,190.0,68.0,93.0,1.07e+17,5200000000000000.0,-1.1200000000000002e+17,-2.34e+16,-1.1200000000000002e+17,-1.32e+16,gcmt
C201503190834A,2015-03-19T08:34:22,-74.01,-36.17,14.2,5.0,mw,0.01,0.02,0.9,,359.0,25.0,83.0,187.0,65.0,93.0,3.18e+16,1630000000000000.0,-3.35e+16,-4130000000000000.0,-2.65e+16,-2090000000000000.0,gcmt
C201504010817A,2015-04-01T08:17:31,-71.97,-29.48,28.7,5.4,mw,0.01,0.01,0.7,,304.0,36.0,25.0,193.0,76.0,124.0,5.560000000000001e+16,2.1e+16,-7.66e+16,-5.27e+16,-9.14e+16,5.44e+16,gcmt
C201505141508A,2015-05-14T15:08:10,-71.69,-28.78,25.0,5.2,mw,0.02,0.02,0.0,,24.0,12.0,108.0,185.0,78.0,86.0,3.4900000000000004e+16,540000000000000.0,-3.54e+16,-6250000000000000.0,-8.16e+16,-9360000000000000.0,gcmt
C201505290428A,2015-05-29T04:28:21,-71.1,-28.23,58.0,5.3,mw,0.01,0.01,0.9,,28.0,34.0,119.0,175.0,61.0,72.0,7.39e+16,1.09e+16,-8.49e+16,1.54e+16,-4.57e+16,-1.84e+16,gcmt
C201506021032A,2015-06-02T10:32:50,-72.6,-33.84,22.0,5.1,mw,0.02,0.02,0.9,,27.0,26.0,107.0,188.0,66.0,82.0,4.38e+16,290000000000000.0,-4.41e+16,-2940000000000000.0,-3.99e+16,-1.47e+16,gcmt
C201506200210A,2015-06-20T02:10:13,-74.1,-36.35,12.0,6.4,mw,0.0,0.0,0.0,,9.0,18.0,84.0,196.0,72.0,92.0,2.94e+18,5.8e+16,-3e+18,-1.19e+18,-4.0999999999999995e+18,-7.13e+17,gcmt
C201506200522A,2015-06-20T05:22:22,-74.1,-36.47,12.0,5.4,mw,0.01,0.02,0.0,,11.0,18.0,93.0,188.0,72.0,89.0,9.46e+16,2199999999999999.8,-9.68e+16,-1.6800000000000002e+16,-1.29e+17,-1.67e+16,gcmt
C201507161048A,2015-07-16T10:48:10,-71.82,-29.4,32.3,5.2,mw,0.03,0.02,0.9,,8.0,45.0,-119.0,225.0,52.0,-65.0,-7.22e+16,1.5e+16,5.729999999999999e+16,3.19e+16,-5400000000000000.0,2.64e+16,gcmt
C201507171111A,2015-07-17T11:11:26,-73.42,-35.57,21.5,5.3,mw,0.02,0.01,0.9,,24.0,19.0,109.0,184.0,72.0,83.0,6.760000000000001e+16,3900000000000000.0,-7.16e+16,-3599999999999999.5,-9.52e+16,-1.89e+16,gcmt
C201507200947A,2015-07-20T09:47:44,-74.45,-35.81,17.5,5.1,mw,0.01,0.02,0.6,,16.0,43.0,-97.0,205.0,47.0,-84.0,-5.35e+16,7210000000000000.0,4.62e+16,5180000000000000.0,1540000000000000.0,1.67e+16,gcmt
C201508011130A,2015-08-01T11:30:26,-68.44,-29.93,22.9,5.2,mw,0.01,0.01,0.5,,166.0,29.0,102.0,332.0,61.0,83.0,6.04e+16,-1.03e+16,-5.01e+16,-2.14e+16,3.06e+16,1.72e+16,gcmt
C201508120014A,2015-08-12T00:14:44,-71.79,-31.84,38.0,5.5,mw,0.01,0.01,0.5,,345.0,27.0,83.0,172.0,63.0,93.0,1.78e+17,6900000000000001.0,-1.84e+17,1.24e+16,-1.31e+17,3.89e+16,gcmt
C201508232310A,2015-08-23T23:10:10,-71.53,-29.59,46.0,5.7,mw,0.01,0.01,0.5,,17.0,38.0,81.0,208.0,52.0,97.0,3.94e+17,-9500000000000000.0,-3.85e+17,-7.2e+16,-8.79e+16,-1.94e+17,gcmt
C201509162254A,2015-09-16T22:55:22,-72.09,-31.13,17.4,8.3,mw,0.01,0.01,0.4,,7.0,19.0,109.0,166.0,72.0,83.0,1.95e+21,-4.4e+19,-1.91e+21,7.42e+20,-2.48e+21,9.4e+19,gcmt
S201509162318A,2015-09-16T23:18:52,-71.95,-31.79,35.7,7.1,mw,0.02,0.02,0.8,,349.0,30.0,87.0,173.0,60.0,92.0,5.13e+19,-6.37e+18,-4.49e+19,2.65e+18,-2.85e+19,6.41e+18,gcmt
C201509170410A,2015-09-17T04:10:36,-71.94,-31.65,36.6,6.8,mw,0.01,0.01,0.4,,355.0,30.0,94.0,170.0,60.0,88.0,1.61e+19,-2.44e+18,-1.3700000000000002e+19,1.95e+18,-8.65e+18,1.47e+18,gcmt
C201509171214A,2015-09-17T12:14:45,-72.41,-32.27,22.3,5.9,mw,0.01,0.02,0.7,,351.0,26.0,90.0,172.0,64.0,90.0,6.44e+17,-1.05e+17,-5.39e+17,7.07e+16,-4.76e+17,6.67e+16,gcmt
C201509171332A,2015-09-17T13:32:34,-72.28,-32.23,17.5,5.9,mw,0.01,0.01,0.5,,357.0,22.0,87.0,181.0,68.0,91.0,6.98e+17,-3.1e+16,-6.67e+17,-2.1e+16,-7.01e+17,1.1e+16,gcmt
C201509172040A,2015-09-17T20:40:37,-72.02,-30.08,31.0,5.3,mw,0.02,0.02,0.8,,357.0,30.0,103.0,162.0,61.0,82.0,8.42e+16,600000000000000.0,-8.49e+16,2.2e+16,-4.8e+16,1.66e+16,gcmt
C201509172208A,2015-09-17T22:08:10,-72.27,-30.37,21.4,5.1,mw,0.03,0.03,1.2,,358.0,28.0,86.0,183.0,63.0,92.0,5.03e+16,-7990000000000000.0,-4.230000000000001e+16,-3130000000000000.0,-3.2400000000000004e+16,-120000000000000.0,gcmt
C201509172239A,2015-09-17T22:39:22,-71.96,-31.12,38.5,5.1,mw,0.03,0.02,1.5,,237.0,23.0,-52.0,17.0,72.0,-105.0,-3.5e+16,1.81e+16,1.68e+16,-4060000000000000.5,-4.12e+16,1.32e+16,gcmt
C201509180315A,2015-09-18T03:15:44,-71.76,-31.44,40.7,5.0,mw,0.04,0.03,1.2,,3.0,37.0,100.0,171.0,53.0,83.0,4.06e+16,-970000000000000.0,-3.96e+16,5140000000000000.0,-1.14e+16,1750000000000000.0,gcmt
C201509180332A,2015-09-18T03:32:22,-72.28,-31.85,27.7,5.2,mw,0.03,0.02,1.1,,356.0,22.0,92.0,174.0,68.0,89.0,4.71e+16,-2230000000000000.0,-4.49e+16,5070000000000000.0,-4.85e+16,3570000000000000.0,gcmt
C201509180429A,2015-09-18T04:29:08,-71.99,-31.59,34.6,5.1,mw,0.03,0.03,0.8,,5.0,41.0,90.0,185.0,49.0,90.0,5.24e+16,-9200000000000000.0,-4.32e+16,-450000000000000.0,-6370000000000000.0,-3060000000000000.0,gcmt
C201509180818A,2015-09-18T08:18:22,-72.6,-32.32,12.0,5.5,mw,0.01,0.01,0.0,,348.0,20.0,85.0,173.0,70.0,92.0,1.26e+17,-8000000000000000.0,-1.18e+17,1.49e+16,-1.45e+17,1.94e+16,gcmt
C201509180910A,2015-09-18T09:10:52,-72.3,-32.31,13.4,6.1,mw,0.0,0.01,0.2,,347.0,24.0,81.0,177.0,67.0,94.0,1.26e+18,4.3e+16,-1.3e+18,1.5e+16,-1.21e+18,1.81e+17,gcmt
C201509182212A,2015-09-18T22:12:19,-72.29,-30.45,18.0,5.1,mw,0.01,0.01,0.6,,356.0,24.0,89.0,177.0,66.0,90.0,4.39e+16,-1560000000000000.0,-4.230000000000001e+16,1950000000000000.0,-3.98e+16,2510000000000000.0,gcmt
C201509190506A,2015-09-19T05:06:51,-72.3,-29.73,12.0,5.9,mw,0.0,0.0,0.0,,349.0,30.0,81.0,180.0,60.0,95.0,9.23e+17,-4.9e+16,-8.75e+17,-5.2e+16,-5.3900000000000006e+17,8.8e+16,gcmt
C201509190831A,2015-09-19T08:31:30,-72.3,-30.26,13.5,5.4,mw,0.01,0.01,0.4,,0.0,24.0,91.0,180.0,66.0,90.0,1.1100000000000002e+17,2400000000000000.0,-1.1399999999999998e+17,700000000000000.0,-9.91e+16,-100000000000000.0,gcmt
C201509190907A,2015-09-19T09:07:13,-71.86,-31.2,36.7,5.8,mw,0.01,0.01,0.3,,353.0,29.0,92.0,171.0,61.0,89.0,4.95e+17,1.51e+16,-5.11e+17,5.41e+16,-3.12e+17,7.63e+16,gcmt
C201509191252A,2015-09-19T12:52:26,-72.05,-32.34,19.7,6.2,mw,0.0,0.0,0.2,,6.0,23.0,98.0,178.0,67.0,87.0,1.87e+18,6.4e+16,-1.94e+18,1.28e+17,-1.86e+18,-6.6e+16,gcmt
C201509191308A,2015-09-19T13:09:05,-72.18,-30.71,23.0,5.6,mw,0.01,0.01,0.8,,359.0,26.0,100.0,168.0,65.0,85.0,2.4e+17,3800000000000000.0,-2.44e+17,5.33e+16,-1.95e+17,3.05e+16,gcmt
C201509191813A,2015-09-19T18:13:19,-72.14,-31.41,38.2,5.0,mw,0.04,0.03,1.1,,6.0,31.0,97.0,179.0,59.0,86.0,3.22e+16,-940000000000000.0,-3.12e+16,1800000000000000.0,-1.74e+16,-1350000000000000.0,gcmt
C201509200302A,2015-09-20T03:02:02,-71.47,-31.02,49.7,5.1,mw,0.02,0.01,0.9,,340.0,33.0,75.0,178.0,58.0,100.0,5.42e+16,1560000000000000.0,-5.58e+16,-3880000000000000.0,-2.73e+16,1.14e+16,gcmt
C201509200607A,2015-09-20T06:07:06,-72.18,-31.79,23.1,5.2,mw,0.01,0.01,0.5,,350.0,27.0,83.0,178.0,63.0,94.0,6.32e+16,-1270000000000000.0,-6.19e+16,-390000000000000.0,-4.519999999999999e+16,6680000000000000.0,gcmt
C201509200902A,2015-09-20T09:02:38,-72.3,-30.36,17.4,5.1,mw,0.02,0.02,0.8,,7.0,22.0,77.0,201.0,69.0,95.0,3.66e+16,-3180000000000000.0,-3.35e+16,-1.55e+16,-3.58e+16,-7480000000000000.0,gcmt
